timestamp,txHashes,end_timestamp,sender_shard,receiver_shard,sender,receiver,mini_block_hash,timestamp_difference,has_corresponding_AAT,is_affected_by_AAT
1712679139.907605,ef70dfe3dde45cd48656c1deb94039654c1dd65e8750076e664bcb375f29a0d2,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,32.092395067214966,0,0
1712679139.907605,a0805800abb97518e8db9f9bfafcff1061917f0259120087fbef7f11a5fd178e,1712679142,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,f5bca063d33377e0a179229e281540ad7af96b55ffb06fc16ad995ad6351ab95,2.092395067214966,0,0
1712679139.907605,bf0b53043206d9c60b7ae75ea9de2838326e22b33231764a9201fcb68f5aee58,1712679166,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,f330c200e4b0c55f486f5ba840ebe3efe65c4a6a3248a64affd7b96c267cbbcc,26.092395067214966,0,0
1712679139.907605,b3ac45d40bfd1af56528720c95e5093383973357b88cdd75ddd43a96889ab6a8,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,32.092395067214966,0,0
1712679139.907605,99ccf521e14d34cac85221d8cead3d7663e8743a9656d7e5b122f0e5ca86139a,1712679142,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,ee3106cbe924bc83f750eef214215e10660ec782b0c23df2ffab224d39486035,2.092395067214966,0,0
1712679141.710378,516015dd1c5ffcd58e89c74479bf7c4c4031b1d600d9a7e9c1121018beb6f0b5,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,30.28962206840515,0,0
1712679141.710378,640d3a23e1485c401d2d1b10835b66bbe4784e8e0224fd75ebe0d336331f0192,1712679142,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,f5bca063d33377e0a179229e281540ad7af96b55ffb06fc16ad995ad6351ab95,0.28962206840515137,0,0
1712679141.710378,9122488e02bcfd4d5577cc6d1a220b79226cd9241fdbc8808e4009956db20e80,1712679166,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,f330c200e4b0c55f486f5ba840ebe3efe65c4a6a3248a64affd7b96c267cbbcc,24.28962206840515,0,0
1712679141.710378,d8eadbd6a7084652af85a6da669ad3397a59c317ac1d10bc629a01bfe911e82a,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,30.28962206840515,0,0
1712679141.710378,523c021e9aa99c7f339e99e6522a940c4e19d2ba7dcb018babee3708593f9c8d,1712679142,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,ee3106cbe924bc83f750eef214215e10660ec782b0c23df2ffab224d39486035,0.28962206840515137,0,0
1712679143.573783,24a949d3488f23de7003cc7549b484e60dd464498fc3a0f952a464f0e3c1292e,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,28.426217079162598,0,0
